Zeit;Kanal A
(ms);(mV)

6,56500015;2,82111216
6,57000015;3,00935030
6,57500015;2,06877446
6,58000015;2,44525075
6,58500015;1,88053632
6,59000015;1,88053632
6,59500015;1,12819874
6,60000015;1,50467515
6,60500015;0,75233757
6,61000015;0,00000000
6,61500015;0,00000000
6,62000015;0,18762302
6,62500015;1,50467515
6,63000015;-0,56409937
6,63500015;0,18762302
6,64000015;0,00000000
6,64500015;-0,75233757
6,65000015;-0,37586120
6,65500015;-1,12819874
6,66000015;0,18762302
6,66500015;-0,56409937
6,67000015;-1,12819874
6,67500015;-1,69291329
6,68000015;-1,31643701
6,68500015;-1,88053632
6,69000015;-2,25701261
6,69500015;-2,63348913
6,70000015;-3,19758844
6,70500015;-2,82111216
6,71000015;-3,19758844
6,71500015;-3,00935030
6,72000015;-3,19758844
6,72500015;-2,25701261
6,73000015;-3,38582659
6,73500015;-2,06877446
6,74000015;-2,06877446
6,74500015;-1,12819874
6,75000015;-0,56409937
6,75500015;0,00000000
6,76000015;-0,18762302
6,76500015;0,00000000
6,77000015;-0,56409937
6,77500015;-0,93996060
6,78000015;-1,69291329
6,78500015;-1,69291329
6,79000014;-2,82111216
6,79500014;-2,82111216
6,80000014;-4,13816404
6,80500014;-4,51402521
6,81000014;-4,13816404
6,81500014;-4,32640219
6,82000014;-6,01931572
6,82500014;-5,45460081
6,83000014;-6,01931572
6,83500014;-5,07874012
6,84000014;-4,70226383
6,84500014;-4,51402521
6,85000014;-3,57344961
6,85500014;-3,00935030
6,86000014;-3,00935030
6,86500014;-2,06877446
6,87000014;-1,69291329
6,87500014;-2,06877446
6,88000014;-2,06877446
6,88500014;-1,69291329
6,89000014;-1,69291329
6,89500014;-1,88053632
6,90000014;-2,82111216
6,90500014;-3,00935030
6,91000014;-3,94992590
6,91500014;-3,57344961
6,92000014;-4,13816404
6,92500014;-5,45460081
6,93000014;-5,45460081
6,93500014;-5,26697826
6,94000014;-4,89050150
6,94500014;-4,89050150
6,95000014;-4,51402521
6,95500014;-4,13816404
6,96000014;-3,19758844
6,96500014;-3,38582659
6,97000014;-2,25701261
6,97500014;-2,44525075
6,98000014;-1,31643701
6,98500014;-1,69291329
6,99000014;-1,69291329
6,99500014;-1,69291329
7,00000014;-1,69291329
7,00500014;-1,31643701
7,01000014;-1,88053632
7,01500014;-1,69291329
7,02000014;-2,63348913
7,02500014;-0,75233757
7,03000014;-3,57344961
7,03500014;-3,57344961
7,04000014;-3,76168776
7,04500014;-3,94992590
7,05000014;-3,57344961
7,05500014;-3,57344961
7,06000014;-3,00935030
7,06500014;-3,00935030
7,07000014;-2,06877446
7,07500014;-1,88053632
7,08000014;-1,31643701
7,08500014;-1,12819874
7,09000014;-1,12819874
7,09500014;0,00000000
7,10000014;-0,18762302
7,10500014;0,00000000
7,11000014;-0,37586120
7,11500014;-0,56409937
7,12000014;0,00000000
7,12500014;-0,37586120
7,13000014;-1,31643701
7,13500014;-1,31643701
7,14000014;-1,88053632
7,14500014;-2,06877446
7,15000014;-2,25701261
7,15500014;-3,19758844
7,16000014;-3,00935030
7,16500014;-3,57344961
7,17000014;-2,82111216
7,17500014;-3,00935030
7,18000014;-2,25701261
7,18500013;-2,06877446
7,19000013;-2,25701261
7,19500013;-2,63348913
7,20000013;-1,50467515
7,20500013;-1,69291329
7,21000013;-1,50467515
7,21500013;0,93996060
7,22000013;-1,31643701
7,22500013;-1,69291329
7,23000013;-0,93996060
7,23500013;-0,56409937
7,24000013;-0,75233757
7,24500013;-1,31643701
7,25000013;-1,31643701
7,25500013;-1,88053632
7,26000013;-1,50467515
7,26500013;-0,75233757
7,27000013;-1,12819874
7,27500013;-1,12819874
7,28000013;-0,75233757
7,28500013;-0,93996060
7,29000013;-0,18762302
7,29500013;-0,37586120
7,30000013;-0,37586120
7,30500013;0,56409937
7,31000013;0,56409937
7,31500013;1,12819874
7,32000013;1,31643701
7,32500013;2,25701261
7,33000013;2,06877446
7,33500013;2,63348913
7,34000013;2,06877446
7,34500013;2,82111216
7,35000013;2,44525075
7,35500013;3,00935030
7,36000013;2,63348913
7,36500013;3,00935030
7,37000013;1,88053632
7,37500013;2,82111216
7,38000013;2,25701261
7,38500013;3,00935030
7,39000013;1,88053632
7,39500013;3,94992590
7,40000013;1,88053632
7,40500013;2,82111216
7,41000013;2,44525075
7,41500013;2,25701261
7,42000013;2,82111216
7,42500013;2,82111216
7,43000013;2,44525075
7,43500013;2,82111216
7,44000013;1,88053632
7,44500013;2,82111216
7,45000013;3,38582659
7,45500013;4,32640219
7,46000013;3,19758844
7,46500013;3,94992590
7,47000013;5,07874012
7,47500013;4,51402521
7,48000013;4,70226383
7,48500013;5,26697826
7,49000013;5,26697826
7,49500013;4,89050150
7,50000013;5,64283943
7,50500013;5,64283943
7,51000013;5,45460081
7,51500013;5,26697826
7,52000013;6,20755386
7,52500013;5,07874012
7,53000013;5,45460081
7,53500013;4,70226383
7,54000013;4,32640219
7,54500013;3,38582659
7,55000013;3,94992590
7,55500013;4,13816404
7,56000013;3,57344961
7,56500013;3,94992590
7,57000013;4,13816404
7,57500013;3,57344961
7,58000013;3,94992590
7,58500012;3,76168776
7,59000012;4,32640219
7,59500012;4,32640219
7,60000012;4,51402521
7,60500012;4,32640219
7,61000012;3,38582659
7,61500012;3,38582659
7,62000012;3,76168776
7,62500012;3,76168776
7,63000012;2,44525075
7,63500012;3,19758844
7,64000012;1,50467515
7,64500012;2,25701261
7,65000012;1,88053632
7,65500012;1,88053632
7,66000012;1,31643701
7,66500012;0,93996060
7,67000012;0,56409937
7,67500012;1,12819874
7,68000012;-0,18762302
7,68500012;0,56409937
7,69000012;0,37586120
7,69500012;0,18762302
7,70000012;-0,37586120
7,70500012;0,37586120
7,71000012;0,00000000
7,71500012;0,00000000
7,72000012;-0,56409937
7,72500012;0,00000000
7,73000012;-1,12819874
7,73500012;-0,75233757
7,74000012;-1,50467515
7,74500012;-1,50467515
7,75000012;-1,88053632
7,75500012;-2,06877446
7,76000012;-2,63348913
7,76500012;-2,25701261
7,77000012;-3,19758844
7,77500012;-3,38582659
7,78000012;-3,57344961
7,78500012;-2,44525075
7,79000012;-2,63348913
7,79500012;-2,25701261
7,80000012;-2,82111216
7,80500012;-1,31643701
7,81000012;-1,12819874
7,81500012;-0,75233757
7,82000012;-0,75233757
7,82500012;-0,37586120
7,83000012;-0,37586120
7,83500012;-0,75233757
7,84000012;-1,69291329
7,84500012;-0,75233757
7,85000012;-1,88053632
7,85500012;-2,25701261
7,86000012;-3,00935030
7,86500012;-3,00935030
7,87000012;-4,70226383
7,87500012;-4,51402521
7,88000012;-4,70226383
7,88500012;-5,64283943
7,89000012;-5,83107758
7,89500012;-5,45460081
7,90000012;-5,45460081
7,90500012;-4,51402521
7,91000012;-4,32640219
7,91500012;-4,13816404
7,92000012;-4,51402521
7,92500012;-2,63348913
7,93000012;-2,44525075
7,93500012;-2,25701261
7,94000012;-1,88053632
7,94500012;-1,69291329
7,95000012;-1,31643701
7,95500012;-1,50467515
7,96000012;-1,88053632
7,96500012;-2,25701261
7,97000012;-3,00935030
7,97500012;-3,38582659
7,98000011;-3,94992590
7,98500011;-3,94992590
7,99000011;-4,32640219
7,99500011;-4,70226383
8,00000011;-5,07874012
8,00500011;-5,26697826
8,01000011;-5,45460081
8,01500011;-4,51402521
8,02000011;-3,94992590
8,02500011;-4,32640219
8,03000011;-3,94992590
8,03500011;-3,19758844
8,04000011;-0,93996060
8,04500011;-1,88053632
8,05000011;-2,25701261
8,05500011;-3,57344961
8,06000011;-1,69291329
8,06500011;-1,12819874
8,07000011;-2,06877446
8,07500011;-1,69291329
8,08000011;-1,69291329
8,08500011;-2,06877446
8,09000011;-1,69291329
8,09500011;-2,63348913
8,10000011;-3,19758844
8,10500011;-3,38582659
8,11000011;-3,94992590
8,11500011;-3,38582659
8,12000011;-3,19758844
8,12500011;-3,00935030
8,13000011;-2,82111216
8,13500011;-2,06877446
8,14000011;-1,69291329
8,14500011;-1,69291329
8,15000011;-0,93996060
8,15500011;-0,75233757
8,16000011;-1,88053632
8,16500011;-0,56409937
8,17000011;-0,37586120
8,17500011;-0,56409937
8,18000011;-0,56409937
8,18500011;-0,75233757
8,19000011;-0,93996060
8,19500011;-1,31643701
8,20000011;-1,88053632
8,20500011;-1,69291329
8,21000011;-3,00935030
8,21500011;-2,63348913
8,22000011;-3,00935030
8,22500011;-2,63348913
8,23000011;-3,00935030
8,23500011;-3,00935030
8,24000011;-1,88053632
8,24500011;-3,19758844
8,25000011;-2,63348913
8,25500011;-2,25701261
8,26000011;-2,06877446
8,26500011;-1,50467515
8,27000011;-2,25701261
8,27500011;-1,31643701
8,28000011;-1,31643701
8,28500011;-0,37586120
8,29000011;-1,31643701
8,29500011;-1,12819874
8,30000011;-0,56409937
8,30500011;-1,12819874
8,31000011;-1,31643701
8,31500011;0,37586120
8,32000011;-1,69291329
8,32500011;-0,75233757
8,33000011;-1,12819874
8,33500011;-0,93996060
8,34000011;-1,69291329
8,34500011;-0,56409937
8,35000011;-1,31643701
8,35500011;0,00000000
8,36000011;-0,75233757
8,36500011;0,18762302
8,37000011;0,18762302
8,37500010;0,75233757
8,38000010;1,12819874
8,38500010;1,50467515
8,39000010;2,06877446
8,39500010;2,06877446
8,40000010;1,88053632
8,40500010;2,82111216
8,41000010;2,25701261
8,41500010;2,82111216
8,42000010;2,44525075
8,42500010;2,63348913
8,43000010;2,63348913
8,43500010;2,63348913
8,44000010;3,00935030
8,44500010;3,00935030
8,45000010;2,44525075
8,45500010;2,44525075
8,46000010;2,25701261
8,46500010;2,82111216
8,47000010;2,82111216
8,47500010;2,06877446
8,48000010;3,00935030
8,48500010;2,25701261
8,49000010;2,44525075
8,49500010;2,44525075
8,50000010;2,82111216
8,50500010;2,82111216
8,51000010;3,57344961
8,51500010;3,38582659
8,52000010;3,38582659
8,52500010;3,57344961
8,53000010;3,76168776
8,53500010;4,32640219
8,54000010;4,70226383
8,54500010;4,32640219
8,55000010;4,32640219
8,55500010;5,07874012
8,56000010;4,89050150
8,56500010;5,64283943
8,57000010;5,07874012
8,57500010;4,89050150
8,58000010;5,26697826
8,58500010;4,89050150
8,59000010;6,20755386
8,59500010;4,89050150
8,60000010;4,89050150
8,60500010;4,70226383
8,61000010;4,51402521
8,61500010;4,13816404
8,62000010;3,94992590
8,62500010;3,57344961
8,63000010;3,38582659
8,63500010;4,13816404
8,64000010;4,32640219
8,64500010;3,76168776
8,65000010;3,76168776
8,65500010;3,94992590
8,66000010;3,76168776
8,66500010;4,32640219
8,67000010;3,38582659
8,67500010;4,51402521
8,68000010;3,00935030
8,68500010;3,94992590
8,69000010;3,19758844
8,69500010;3,19758844
8,70000010;2,82111216
8,70500010;3,38582659
8,71000010;2,63348913
8,71500010;2,82111216
8,72000010;2,06877446
8,72500010;2,44525075
8,73000010;0,56409937
8,73500010;1,31643701
8,74000010;1,12819874
8,74500010;1,69291329
8,75000010;0,18762302
8,75500010;0,93996060
8,76000010;0,93996060
8,76500010;0,56409937
8,77000009;0,18762302
8,77500009;0,56409937
8,78000009;-0,37586120
8,78500009;1,12819874
8,79000009;-1,12819874
8,79500009;-0,18762302
8,80000009;-1,12819874
8,80500009;-1,12819874
8,81000009;-1,12819874
8,81500009;-1,69291329
8,82000009;-1,69291329
8,82500009;-2,63348913
8,83000009;-2,82111216
8,83500009;-2,63348913
8,84000009;-1,12819874
8,84500009;-3,19758844
8,85000009;-3,19758844
8,85500009;-3,57344961
8,86000009;-2,63348913
8,86500009;-1,88053632
8,87000009;-2,25701261
8,87500009;-1,69291329
8,88000009;-1,31643701
8,88500009;-1,12819874
8,89000009;-0,75233757
8,89500009;-0,56409937
8,90000009;-0,37586120
8,90500009;0,00000000
8,91000009;-0,75233757
8,91500009;-2,82111216
8,92000009;-1,50467515
8,92500009;-1,88053632
8,93000009;-3,57344961
8,93500009;-3,76168776
8,94000009;-3,94992590
8,94500009;-4,51402521
8,95000009;-5,64283943
8,95500009;-5,45460081
8,96000009;-5,83107758
8,96500009;-4,89050150
8,97000009;-4,32640219
8,97500009;-5,45460081
8,98000009;-4,51402521
8,98500009;-4,13816404
8,99000009;-1,50467515
8,99500009;-2,63348913
9,00000009;-2,06877446
9,00500009;-1,88053632
9,01000009;-1,69291329
9,01500009;-1,31643701
9,02000009;-1,12819874
9,02500009;-1,69291329
9,03000009;-2,25701261
9,03500009;-3,38582659
9,04000009;-5,07874012
9,04500009;-3,00935030
9,05000009;-3,76168776
9,05500009;-5,83107758
9,06000009;-5,45460081
9,06500009;-4,70226383
9,07000009;-5,07874012
9,07500009;-4,89050150
9,08000009;-4,32640219
9,08500009;-3,94992590
9,09000009;-3,94992590
9,09500009;-3,94992590
9,10000009;-3,38582659
9,10500009;-3,00935030
9,11000009;-3,00935030
9,11500009;-2,25701261
9,12000009;-1,69291329
9,12500009;-1,88053632
9,13000009;-1,69291329
9,13500009;-1,69291329
9,14000009;-1,50467515
9,14500009;-2,06877446
9,15000009;-1,69291329
9,15500009;-2,25701261
9,16000009;-1,88053632
9,16500008;-2,25701261
9,17000008;-2,82111216
9,17500008;-3,57344961
9,18000008;-3,19758844
9,18500008;-3,00935030
9,19000008;-3,38582659
9,19500008;-2,06877446
9,20000008;-2,63348913
9,20500008;-2,25701261
9,21000008;-2,25701261
9,21500008;-1,12819874
9,22000008;-1,50467515
9,22500008;-1,12819874
9,23000008;-0,37586120
9,23500008;-0,37586120
9,24000008;-0,93996060
9,24500008;-0,37586120
9,25000008;-1,31643701
9,25500008;0,37586120
9,26000008;-0,93996060
9,26500008;-0,75233757
9,27000008;-2,25701261
9,27500008;-1,88053632
9,28000008;-2,06877446
9,28500008;-1,69291329
9,29000008;-3,00935030
9,29500008;-2,82111216
9,30000008;-3,57344961
9,30500008;-3,19758844
9,31000008;-3,00935030
9,31500008;-2,63348913
9,32000008;-2,82111216
9,32500008;-2,44525075
9,33000008;-2,25701261
9,33500008;-1,88053632
9,34000008;-2,06877446
9,34500008;-1,12819874
9,35000008;-1,12819874
9,35500008;-0,37586120
9,36000008;-1,31643701
9,36500008;-0,37586120
9,37000008;-0,56409937
9,37500008;-0,93996060
9,38000008;-1,12819874
9,38500008;-1,31643701
9,39000008;-1,12819874
9,39500008;-0,93996060
9,40000008;-1,31643701
9,40500008;-1,31643701
9,41000008;-1,31643701
9,41500008;-1,31643701
9,42000008;-0,93996060
9,42500008;-0,75233757
9,43000008;-0,56409937
9,43500008;0,18762302
9,44000008;1,69291329
9,44500008;1,50467515
9,45000008;1,12819874
9,45500008;-0,18762302
9,46000008;1,50467515
9,46500008;1,50467515
9,47000008;2,25701261
9,47500008;2,25701261
9,48000008;2,44525075
9,48500008;2,63348913
9,49000008;2,06877446
9,49500008;2,82111216
9,50000008;3,38582659
9,50500008;2,63348913
9,51000008;3,00935030
9,51500008;4,51402521
9,52000008;3,76168776
9,52500008;3,00935030
9,53000008;3,38582659
9,53500008;3,00935030
9,54000008;2,44525075
9,54500008;2,44525075
9,55000008;2,44525075
9,55500008;2,82111216
9,56000007;2,25701261
9,56500007;2,25701261
9,57000007;2,63348913
9,57500007;3,38582659
9,58000007;3,00935030
9,58500007;3,19758844
9,59000007;3,38582659
9,59500007;3,57344961
9,60000007;4,32640219
9,60500007;3,94992590
9,61000007;4,32640219
9,61500007;5,26697826
9,62000007;4,89050150
9,62500007;5,26697826
9,63000007;4,89050150
9,63500007;6,01931572
9,64000007;5,45460081
9,64500007;4,70226383
9,65000007;5,26697826
9,65500007;5,07874012
9,66000007;4,70226383
9,66500007;4,32640219
9,67000007;4,13816404
9,67500007;4,32640219
9,68000007;4,13816404
9,68500007;4,32640219
9,69000007;4,32640219
9,69500007;3,94992590
9,70000007;3,38582659
9,70500007;3,76168776
9,71000007;3,57344961
9,71500007;4,32640219
9,72000007;3,76168776
9,72500007;3,94992590
9,73000007;3,76168776
9,73500007;3,76168776
9,74000007;3,38582659
9,74500007;3,38582659
9,75000007;3,38582659
9,75500007;3,00935030
9,76000007;3,00935030
9,76500007;3,19758844
9,77000007;2,82111216
9,77500007;2,82111216
9,78000007;1,69291329
9,78500007;2,06877446
9,79000007;1,88053632
9,79500007;1,31643701
9,80000007;0,93996060
9,80500007;2,06877446
9,81000007;0,56409937
9,81500007;1,12819874
9,82000007;0,75233757
9,82500007;0,37586120
9,83000007;0,75233757
9,83500007;0,37586120
9,84000007;0,18762302
9,84500007;0,75233757
9,85000007;-0,37586120
9,85500007;0,00000000
9,86000007;-0,37586120
9,86500007;0,00000000
9,87000007;-2,25701261
9,87500007;-0,93996060
9,88000007;-1,69291329
9,88500007;-1,12819874
9,89000007;-2,06877446
9,89500007;-2,63348913
9,90000007;-3,19758844
9,90500007;-2,82111216
9,91000007;-3,00935030
9,91500007;-3,19758844
9,92000007;-2,63348913
9,92500007;-2,25701261
9,93000007;-2,25701261
9,93500007;-0,93996060
9,94000007;-1,69291329
9,94500007;-1,31643701
9,95000007;-0,75233757
9,95500007;-0,56409937
9,96000006;-0,18762302
9,96500006;-0,37586120
9,97000006;0,18762302
9,97500006;-0,18762302
9,98000006;-0,93996060
9,98500006;-1,69291329
9,99000006;-2,25701261
9,99500006;-2,63348913
10,00000006;-3,19758844
10,00500006;-4,51402521
10,01000006;-4,51402521
10,01500006;-5,07874012
10,02000006;-5,07874012
10,02500006;-5,64283943
10,03000006;-5,45460081
10,03500006;-5,26697826
10,04000006;-5,45460081
10,04500006;-5,07874012
10,05000006;-4,51402521
10,05500006;-2,44525075
10,06000006;-3,76168776
10,06500006;-2,63348913
10,07000006;-1,69291329
10,07500006;-1,50467515
10,08000006;-1,12819874
10,08500006;-1,12819874
10,09000006;-1,69291329
10,09500006;-2,06877446
10,10000006;-2,25701261
10,10500006;-2,82111216
10,11000006;-3,57344961
10,11500006;-3,94992590
10,12000006;-3,57344961
10,12500006;-4,13816404
10,13000006;-5,26697826
10,13500006;-5,07874012
10,14000006;-5,83107758
10,14500006;-5,07874012
10,15000006;-4,89050150
10,15500006;-4,13816404
10,16000006;-4,13816404
10,16500006;-3,57344961
10,17000006;-2,82111216
10,17500006;-2,25701261
10,18000006;-2,25701261
10,18500006;-2,06877446
10,19000006;-1,69291329
10,19500006;-0,93996060
10,20000006;-1,31643701
10,20500006;-1,69291329
10,21000006;-2,25701261
10,21500006;-1,50467515
10,22000006;-2,63348913
10,22500006;-2,06877446
10,23000006;-2,82111216
10,23500006;-3,38582659
10,24000006;-3,76168776
10,24500006;-3,38582659
10,25000006;-3,57344961
10,25500006;-2,63348913
10,26000006;-3,57344961
10,26500006;-2,82111216
10,27000006;-3,38582659
10,27500006;-2,06877446
10,28000006;-1,69291329
10,28500006;-0,37586120
10,29000006;-1,12819874
10,29500006;0,00000000
10,30000006;-0,75233757
10,30500006;0,18762302
10,31000006;-0,37586120
10,31500006;-0,18762302
10,32000006;-0,56409937
10,32500006;-0,37586120
10,33000006;-0,93996060
10,33500006;-0,93996060
10,34000006;-1,88053632
10,34500006;-2,25701261
10,35000006;-2,63348913
10,35500005;-3,19758844
10,36000005;-3,00935030
10,36500005;-3,38582659
10,37000005;-3,94992590
10,37500005;-2,82111216
10,38000005;-3,00935030
10,38500005;-3,00935030
10,39000005;-2,44525075
10,39500005;-2,25701261
10,40000005;-1,50467515
10,40500005;-2,25701261
10,41000005;-1,12819874
10,41500005;-1,50467515
10,42000005;-1,12819874
10,42500005;-0,75233757
10,43000005;-1,69291329
10,43500005;-0,56409937
10,44000005;-2,06877446
10,44500005;-0,75233757
10,45000005;-0,37586120
10,45500005;-0,75233757
10,46000005;-1,69291329
10,46500005;-1,69291329
10,47000005;-1,69291329
10,47500005;-1,69291329
10,48000005;-0,56409937
10,48500005;-1,69291329
10,49000005;-0,93996060
10,49500005;-0,75233757
10,50000005;0,18762302
10,50500005;-0,37586120
10,51000005;0,56409937
10,51500005;0,93996060
10,52000005;0,93996060
10,52500005;0,75233757
10,53000005;1,88053632
10,53500005;2,06877446
10,54000005;2,06877446
10,54500005;2,44525075
10,55000005;3,00935030
10,55500005;2,44525075
10,56000005;2,25701261
10,56500005;2,25701261
10,57000005;2,63348913
10,57500005;3,19758844
10,58000005;2,63348913
10,58500005;3,00935030
10,59000005;3,00935030
10,59500005;2,82111216
10,60000005;2,82111216
10,60500005;3,38582659
10,61000005;2,82111216
10,61500005;2,25701261
10,62000005;2,06877446
10,62500005;3,00935030
10,63000005;2,44525075
10,63500005;2,44525075
10,64000005;3,19758844
10,64500005;3,94992590
10,65000005;3,00935030
10,65500005;3,94992590
10,66000005;3,38582659
10,66500005;3,19758844
10,67000005;3,38582659
10,67500005;4,13816404
10,68000005;4,89050150
10,68500005;5,26697826
10,69000005;5,07874012
10,69500005;5,26697826
10,70000005;4,89050150
10,70500005;5,64283943
10,71000005;5,45460081
10,71500005;4,89050150
10,72000005;4,13816404
10,72500005;5,26697826
10,73000005;4,89050150
10,73500005;4,70226383
10,74000005;4,32640219
10,74500005;5,26697826
10,75000004;4,13816404
10,75500004;4,13816404
10,76000004;3,94992590
10,76500004;3,94992590
10,77000004;3,76168776
10,77500004;3,57344961
10,78000004;4,32640219
10,78500004;3,76168776
10,79000004;3,57344961
10,79500004;4,32640219
10,80000004;2,82111216
10,80500004;3,38582659
10,81000004;3,38582659
10,81500004;3,94992590
10,82000004;3,57344961
10,82500004;3,76168776
10,83000004;3,38582659
10,83500004;2,63348913
10,84000004;2,44525075
10,84500004;2,25701261
10,85000004;2,06877446
10,85500004;1,12819874
10,86000004;1,50467515
10,86500004;1,50467515
10,87000004;0,00000000
10,87500004;0,93996060
10,88000004;0,93996060
10,88500004;1,12819874
10,89000004;0,37586120
10,89500004;0,56409937
10,90000004;0,37586120
10,90500004;0,18762302
10,91000004;0,18762302
10,91500004;-0,37586120
10,92000004;-0,18762302
10,92500004;0,18762302
